'Tuesday','July','12','2016','16:15:00','6.47','10.12','NA','11.77','9.60','35.42','23.72','63.28','18.72','4.16','49.18','969.19','28.65','38.46','143.00','NA','145.53','NA','88.66','0.02'
'Tuesday','July','12','2016','16:15:00','6.47','10.12','NA','11.77','9.60','35.42','23.72','63.28','18.72','4.16','49.18','969.19','28.65','38.46','143.00','NA','145.53','NA','88.66','0.02'
'Tuesday','July','12','2016','17:15:00','16.48','10.24','NA','13.75','9.15','79.08','45.28','62.86','20.12','3.24','75.60','968.90','29.35','35.16','143.00','NA','137.36','NA','172.62','0.00'
'Tuesday','July','12','2016','17:15:00','16.48','10.24','NA','13.75','9.15','79.08','45.28','62.86','20.12','3.24','75.60','968.90','29.35','35.16','143.00','NA','137.36','NA','172.62','0.00'
'Tuesday','July','12','2016','17:45:00','14.77','10.24','NA','17.83','9.41','90.79','48.98','44.30','21.39','4.40','65.88','968.83','29.48','35.52','143.00','NA','135.59','NA','98.75','0.00'
'Tuesday','July','12','2016','17:45:00','14.77','10.24','NA','17.83','9.41','90.79','48.98','44.30','21.39','4.40','65.88','968.83','29.48','35.52','143.00','NA','135.59','NA','98.75','0.00'
'Tuesday','July','12','2016','18:15:00','10.64','10.24','NA','15.04','9.02','96.58','66.63','52.55','22.00','8.07','61.54','968.89','29.77','36.20','143.00','NA','115.71','NA','35.79','0.00'
'Tuesday','July','12','2016','18:15:00','10.64','10.24','NA','15.04','9.02','96.58','66.63','52.55','22.00','8.07','61.54','968.89','29.77','36.20','143.00','NA','115.71','NA','35.79','0.00'
'Tuesday','July','12','2016','18:45:00','10.22','10.24','NA','13.79','9.33','98.67','77.83','53.63','20.55','11.86','57.99','969.10','29.96','34.58','143.00','NA','123.73','NA','48.46','0.00'
'Tuesday','July','12','2016','18:45:00','10.22','10.24','NA','13.79','9.33','98.67','77.83','53.63','20.55','11.86','57.99','969.10','29.96','34.58','143.00','NA','123.73','NA','48.46','0.00'
'Tuesday','July','12','2016','19:15:00','12.20','10.24','NA','11.57','8.63','91.02','56.74','60.28','22.60','12.05','54.94','969.42','29.88','34.73','143.00','NA','179.36','NA','0.62','0.00'
'Tuesday','July','12','2016','19:15:00','12.20','10.24','NA','11.57','8.63','91.02','56.74','60.28','22.60','12.05','54.94','969.42','29.88','34.73','143.00','NA','179.36','NA','0.62','0.00'
'Tuesday','July','12','2016','19:45:00','16.59','10.24','NA','15.94','8.46','97.79','73.24','60.50','21.26','12.83','65.18','969.74','29.76','33.91','143.00','NA','105.25','NA','18.13','0.00'
'Tuesday','July','12','2016','19:45:00','16.59','10.24','NA','15.94','8.46','97.79','73.24','60.50','21.26','12.83','65.18','969.74','29.76','33.91','143.00','NA','105.25','NA','18.13','0.00'
'Tuesday','July','12','2016','20:15:00','18.91','10.24','NA','12.30','8.87','90.20','97.21','47.74','21.29','8.13','68.94','970.29','29.71','33.60','143.00','NA','153.04','NA','117.49','0.00'
'Tuesday','July','12','2016','20:15:00','18.91','10.24','NA','12.30','8.87','90.20','97.21','47.74','21.29','8.13','68.94','970.29','29.71','33.60','143.00','NA','153.04','NA','117.49','0.00'
'Tuesday','July','12','2016','20:45:00','19.95','10.24','NA','13.94','8.67','103.76','175.93','49.72','21.78','9.91','74.60','970.48','29.85','33.43','143.00','NA','238.60','NA','175.22','0.00'
'Tuesday','July','12','2016','20:45:00','19.95','10.24','NA','13.94','8.67','103.76','175.93','49.72','21.78','9.91','74.60','970.48','29.85','33.43','143.00','NA','238.60','NA','175.22','0.00'
'Tuesday','July','12','2016','21:00:00','25.49','10.24','NA','14.53','8.95','107.30','213.48','54.72','21.44','9.80','70.71','970.55','29.98','33.50','143.00','NA','236.84','NA','186.83','0.00'
'Tuesday','July','12','2016','21:00:00','25.49','10.24','NA','14.53','8.95','107.30','213.48','54.72','21.44','9.80','70.71','970.55','29.98','33.50','143.00','NA','236.84','NA','186.83','0.00'
'Tuesday','July','12','2016','21:45:00','24.41','10.24','NA','15.44','8.97','94.44','133.91','47.73','24.35','7.47','78.76','970.98','29.95','33.53','143.00','NA','147.41','NA','208.63','0.00'
'Tuesday','July','12','2016','21:45:00','24.41','10.24','NA','15.44','8.97','94.44','133.91','47.73','24.35','7.47','78.76','970.98','29.95','33.53','143.00','NA','147.41','NA','208.63','0.00'
'Tuesday','July','12','2016','22:15:00','19.51','10.24','NA','14.87','8.67','108.16','194.36','49.13','24.84','13.57','89.01','971.08','29.86','33.52','143.00','NA','158.43','NA','174.58','0.00'
'Tuesday','July','12','2016','22:15:00','19.51','10.24','NA','14.87','8.67','108.16','194.36','49.13','24.84','13.57','89.01','971.08','29.86','33.52','143.00','NA','158.43','NA','174.58','0.00'
'Tuesday','July','12','2016','22:15:00','19.51','10.24','NA','14.87','8.67','108.16','194.36','49.13','24.84','13.57','89.01','971.08','29.86','33.52','143.00','NA','158.43','NA','174.58','0.00'
'Tuesday','July','12','2016','22:15:00','19.51','10.24','NA','14.87','8.67','108.16','194.36','49.13','24.84','13.57','89.01','971.08','29.86','33.52','143.00','NA','158.43','NA','174.58','0.00'
'Tuesday','July','12','2016','23:15:00','28.86','10.24','NA','17.30','9.28','98.50','153.87','45.40','25.24','13.84','109.54','971.39','29.93','33.54','143.00','NA','172.19','NA','197.71','0.00'
'Tuesday','July','12','2016','23:15:00','28.86','10.24','NA','17.30','9.28','98.50','153.87','45.40','25.24','13.84','109.54','971.39','29.93','33.54','143.00','NA','172.19','NA','197.71','0.00'
'Tuesday','July','12','2016','23:15:00','28.86','10.24','NA','17.30','9.28','98.50','153.87','45.40','25.24','13.84','109.54','971.39','29.93','33.54','143.00','NA','172.19','NA','197.71','0.00'
'Tuesday','July','12','2016','23:15:00','28.86','10.24','NA','17.30','9.28','98.50','153.87','45.40','25.24','13.84','109.54','971.39','29.93','33.54','143.00','NA','172.19','NA','197.71','0.00'
'Tuesday','July','12','2016','23:15:00','28.86','10.24','NA','17.30','9.28','98.50','153.87','45.40','25.24','13.84','109.54','971.39','29.93','33.54','143.00','NA','172.19','NA','197.71','0.00'
'Tuesday','July','12','2016','23:15:00','28.86','10.24','NA','17.30','9.28','98.50','153.87','45.40','25.24','13.84','109.54','971.39','29.93','33.54','143.00','NA','172.19','NA','197.71','0.00'
'Tuesday','July','12','2016','23:15:00','28.86','10.24','NA','17.30','9.28','98.50','153.87','45.40','25.24','13.84','109.54','971.37','30.09','33.82','143.00','NA','254.42','NA','256.09','0.00'
'Tuesday','July','12','2016','23:15:00','28.86','10.24','NA','17.30','9.28','98.50','153.87','45.40','25.24','13.84','109.54','971.37','30.09','33.82','143.00','NA','254.42','NA','256.09','0.00'
'Wednesday','July','13','2016','01:15:00','30.73','12.49','NA','20.26','8.96','92.88','184.87','53.62','26.45','9.34','185.71','971.27','30.05','33.79','143.00','NA','238.78','NA','256.12','0.00'
'Wednesday','July','13','2016','01:15:00','30.73','12.49','NA','20.26','8.96','92.88','184.87','53.62','26.45','9.34','185.71','971.27','30.05','33.79','143.00','NA','238.78','NA','256.12','0.00'
'Wednesday','July','13','2016','01:15:00','30.73','12.49','NA','20.26','8.96','92.88','184.87','53.62','26.45','9.34','185.71','971.01','30.06','34.61','143.00','NA','361.23','NA','307.12','0.00'
'Wednesday','July','13','2016','01:15:00','30.73','12.49','NA','20.26','8.96','92.88','184.87','53.62','26.45','9.34','185.71','971.01','30.06','34.61','143.00','NA','361.23','NA','307.12','0.00'
'Wednesday','July','13','2016','02:15:00','36.82','12.21','NA','19.78','9.19','110.21','130.59','55.51','25.25','17.95','173.37','971.00','30.10','35.48','143.00','NA','351.95','NA','5.18','0.00'
'Wednesday','July','13','2016','02:15:00','36.82','12.21','NA','19.78','9.19','110.21','130.59','55.51','25.25','17.95','173.37','971.00','30.10','35.48','143.00','NA','351.95','NA','5.18','0.00'
'Wednesday','July','13','2016','02:30:00','33.69','12.25','NA','17.53','9.26','99.83','136.35','41.52','26.35','15.49','155.90','970.49','29.55','34.19','143.00','NA','400.69','NA','75.47','0.01'
'Wednesday','July','13','2016','02:30:00','33.69','12.25','NA','17.53','9.26','99.83','136.35','41.52','26.35','15.49','155.90','970.49','29.55','34.19','143.00','NA','400.69','NA','75.47','0.01'
'Wednesday','July','13','2016','03:15:00','32.89','11.41','NA','13.28','10.41','79.82','120.54','25.74','24.66','18.67','106.32','970.33','29.69','34.95','143.00','NA','450.79','NA','68.30','0.00'
'Wednesday','July','13','2016','03:15:00','32.89','11.41','NA','13.28','10.41','79.82','120.54','25.74','24.66','18.67','106.32','970.33','29.69','34.95','143.00','NA','450.79','NA','68.30','0.00'
'Wednesday','July','13','2016','03:45:00','29.34','11.11','NA','12.39','8.40','70.07','85.47','56.55','22.79','30.85','93.06','970.07','29.75','34.55','118.80','NA','337.81','NA','45.15','0.01'
'Wednesday','July','13','2016','03:45:00','29.34','11.11','NA','12.39','8.40','70.07','85.47','56.55','22.79','30.85','93.06','970.07','29.75','34.55','118.80','NA','337.81','NA','45.15','0.01'
'Wednesday','July','13','2016','04:15:00','29.59','11.11','NA','10.17','8.25','63.72','94.86','59.70','23.20','35.89','93.72','970.04','29.72','34.76','100.30','NA','439.79','NA','32.59','0.05'
'Wednesday','July','13','2016','04:15:00','29.59','11.11','NA','10.17','8.25','63.72','94.86','59.70','23.20','35.89','93.72','970.04','29.72','34.76','100.30','NA','439.79','NA','32.59','0.05'
'Wednesday','July','13','2016','04:45:00','30.87','11.20','NA','8.17','8.16','54.39','80.17','70.19','21.17','30.51','94.43','969.96','29.55','33.96','100.30','NA','439.92','NA','51.35','0.00'
'Wednesday','July','13','2016','04:45:00','30.87','11.20','NA','8.17','8.16','54.39','80.17','70.19','21.17','30.51','94.43','969.96','29.55','33.96','100.30','NA','439.92','NA','51.35','0.00'
'Wednesday','July','13','2016','05:00:00','32.20','10.94','NA','9.56','9.11','57.74','95.52','56.14','20.10','32.52','79.65','969.96','29.55','33.96','100.30','NA','439.92','NA','51.35','0.00'
'Wednesday','July','13','2016','05:00:00','32.20','10.94','NA','9.56','9.11','57.74','95.52','56.14','20.10','32.52','79.65','969.96','29.55','33.96','100.30','NA','439.92','NA','51.35','0.00'
'Wednesday','July','13','2016','05:45:00','36.48','10.11','NA','12.32','10.77','59.80','88.65','28.62','26.00','30.22','61.57','970.08','29.82','36.25','100.30','NA','337.44','NA','65.45','0.07'
'Wednesday','July','13','2016','05:45:00','36.48','10.11','NA','12.32','10.77','59.80','88.65','28.62','26.00','30.22','61.57','970.08','29.82','36.25','100.30','NA','337.44','NA','65.45','0.07'
'Wednesday','July','13','2016','06:15:00','35.84','9.85','NA','14.16','10.87','60.47','68.44','19.69','25.19','25.12','62.13','970.42','30.08','35.58','100.30','NA','273.47','NA','76.62','0.19'
'Wednesday','July','13','2016','06:15:00','35.84','9.85','NA','14.16','10.87','60.47','68.44','19.69','25.19','25.12','62.13','970.42','30.08','35.58','100.30','NA','273.47','NA','76.62','0.19'
'Wednesday','July','13','2016','06:45:00','29.58','9.98','NA','15.64','11.18','53.74','49.82','36.13','26.40','15.24','59.29','970.92','30.43','34.42','100.30','NA','204.39','NA','93.60','0.14'
'Wednesday','July','13','2016','06:45:00','29.58','9.98','NA','15.64','11.18','53.74','49.82','36.13','26.40','15.24','59.29','970.92','30.43','34.42','100.30','NA','204.39','NA','93.60','0.14'
'Wednesday','July','13','2016','07:15:00','25.51','10.52','NA','18.26','11.55','43.66','28.55','35.75','24.12','14.90','48.93','971.45','31.02','34.68','100.30','NA','173.36','NA','78.32','0.17'
'Wednesday','July','13','2016','07:15:00','25.51','10.52','NA','18.26','11.55','43.66','28.55','35.75','24.12','14.90','48.93','971.45','31.02','34.68','100.30','NA','173.36','NA','78.32','0.17'
'Wednesday','July','13','2016','07:30:00','23.09','9.67','NA','14.50','11.21','33.48','25.35','28.36','24.38','17.76','42.12','971.45','31.02','34.68','100.30','NA','173.36','NA','78.32','0.17'
'Wednesday','July','13','2016','07:30:00','23.09','9.67','NA','14.50','11.21','33.48','25.35','28.36','24.38','17.76','42.12','971.45','31.02','34.68','100.30','NA','173.36','NA','78.32','0.17'
'Wednesday','July','13','2016','08:00:00','24.12','9.79','NA','15.61','12.00','40.60','22.76','32.51','27.80','52.28','33.82','971.71','31.93','34.92','100.30','NA','140.08','NA','92.45','1.04'
'Wednesday','July','13','2016','08:00:00','24.12','9.79','NA','15.61','12.00','40.60','22.76','32.51','27.80','52.28','33.82','971.71','31.93','34.92','100.30','NA','140.08','NA','92.45','1.04'
'Wednesday','July','13','2016','08:45:00','22.67','9.79','NA','20.50','12.69','16.39','16.90','33.11','25.24','6.80','35.58','971.64','32.88','37.12','100.30','NA','104.35','NA','89.32','2.03'
'Wednesday','July','13','2016','08:45:00','22.67','9.79','NA','20.50','12.69','16.39','16.90','33.11','25.24','6.80','35.58','971.64','32.88','37.12','100.30','NA','104.35','NA','89.32','2.03'
'Wednesday','July','13','2016','09:15:00','18.63','9.00','NA','17.08','12.37','13.14','15.97','33.44','25.41','10.61','27.75','971.59','33.21','37.73','100.30','NA','112.48','NA','94.51','2.54'
'Wednesday','July','13','2016','09:15:00','18.63','9.00','NA','17.08','12.37','13.14','15.97','33.44','25.41','10.61','27.75','971.59','33.21','37.73','100.30','NA','112.48','NA','94.51','2.54'
'Wednesday','July','13','2016','09:45:00','15.44','9.37','NA','16.36','12.26','13.26','13.42','35.53','23.98','10.49','35.21','971.60','33.45','36.91','100.30','NA','147.50','NA','99.35','2.27'
'Wednesday','July','13','2016','09:45:00','15.44','9.37','NA','16.36','12.26','13.26','13.42','35.53','23.98','10.49','35.21','971.60','33.45','36.91','100.30','NA','147.50','NA','99.35','2.27'
'Wednesday','July','13','2016','10:15:00','15.16','8.94','NA','14.38','12.13','10.70','14.53','42.63','23.05','7.48','42.82','971.48','33.78','35.64','100.30','NA','148.04','NA','110.77','2.93'
'Wednesday','July','13','2016','10:15:00','15.16','8.94','NA','14.38','12.13','10.70','14.53','42.63','23.05','7.48','42.82','971.48','33.78','35.64','100.30','NA','148.04','NA','110.77','2.93'
'Wednesday','July','13','2016','10:45:00','13.12','8.94','NA','12.63','11.98','14.17','15.31','49.05','23.48','7.36','41.93','971.12','34.42','36.61','100.30','NA','127.79','NA','98.46','1.61'
'Wednesday','July','13','2016','10:45:00','13.12','8.94','NA','12.63','11.98','14.17','15.31','49.05','23.48','7.36','41.93','971.12','34.42','36.61','100.30','NA','127.79','NA','98.46','1.61'
'Wednesday','July','13','2016','11:15:00','9.65','9.61','NA','12.43','12.91','8.48','15.08','45.67','25.44','4.75','27.84','970.98','34.51','37.18','100.30','NA','133.94','NA','99.46','3.08'
'Wednesday','July','13','2016','11:15:00','9.65','9.61','NA','12.43','12.91','8.48','15.08','45.67','25.44','4.75','27.84','970.98','34.51','37.18','100.30','NA','133.94','NA','99.46','3.08'
'Wednesday','July','13','2016','11:45:00','12.44','9.84','NA','12.86','13.13','11.06','11.68','43.68','25.60','6.26','31.28','970.98','34.51','37.18','100.30','NA','133.94','NA','99.46','3.08'
'Wednesday','July','13','2016','11:45:00','12.44','9.84','NA','12.86','13.13','11.06','11.68','43.68','25.60','6.26','31.28','970.98','34.51','37.18','100.30','NA','133.94','NA','99.46','3.08'
'Wednesday','July','13','2016','12:15:00','10.47','10.07','NA','13.14','12.53','12.68','15.80','39.87','25.75','6.56','32.92','970.82','34.18','36.32','100.30','NA','137.54','NA','96.48','1.47'
'Wednesday','July','13','2016','12:15:00','10.47','10.07','NA','13.14','12.53','12.68','15.80','39.87','25.75','6.56','32.92','970.82','34.18','36.32','100.30','NA','137.54','NA','96.48','1.47'
'Wednesday','July','13','2016','12:15:00','10.47','10.07','NA','13.14','12.53','12.68','15.80','39.87','25.75','6.56','32.92','970.30','33.69','35.08','100.30','NA','132.95','NA','84.17','0.51'
'Wednesday','July','13','2016','12:15:00','10.47','10.07','NA','13.14','12.53','12.68','15.80','39.87','25.75','6.56','32.92','970.30','33.69','35.08','100.30','NA','132.95','NA','84.17','0.51'
'Wednesday','July','13','2016','13:15:00','13.41','9.68','NA','13.10','12.88','48.51','21.45','43.20','25.16','14.72','39.88','970.40','34.83','36.02','100.30','NA','122.45','NA','84.94','0.63'
'Wednesday','July','13','2016','13:15:00','13.41','9.68','NA','13.10','12.88','48.51','21.45','43.20','25.16','14.72','39.88','970.40','34.83','36.02','100.30','NA','122.45','NA','84.94','0.63'
'Wednesday','July','13','2016','13:45:00','15.80','10.21','NA','11.73','12.50','22.84','21.92','47.87','24.34','9.31','43.34','969.63','35.19','36.23','100.30','NA','131.13','NA','80.02','1.67'
'Wednesday','July','13','2016','13:45:00','15.80','10.21','NA','11.73','12.50','22.84','21.92','47.87','24.34','9.31','43.34','969.63','35.19','36.23','100.30','NA','131.13','NA','80.02','1.67'
'Wednesday','July','13','2016','14:15:00','12.56','9.87','NA','10.91','13.12','23.85','21.28','37.44','26.97','13.44','31.50','969.62','35.21','37.30','100.30','NA','130.03','NA','93.52','1.95'
'Wednesday','July','13','2016','14:15:00','12.56','9.87','NA','10.91','13.12','23.85','21.28','37.44','26.97','13.44','31.50','969.62','35.21','37.30','100.30','NA','130.03','NA','93.52','1.95'
'Wednesday','July','13','2016','14:45:00','12.00','10.27','NA','12.85','12.54','28.41','20.91','51.03','25.66','11.28','40.17','969.16','35.03','35.98','100.30','NA','133.07','NA','88.74','0.85'
'Wednesday','July','13','2016','14:45:00','12.00','10.27','NA','12.85','12.54','28.41','20.91','51.03','25.66','11.28','40.17','969.16','35.03','35.98','100.30','NA','133.07','NA','88.74','0.85'
'Wednesday','July','13','2016','15:15:00','15.29','10.37','NA','14.41','12.25','33.43','20.39','73.50','24.70','13.72','46.38','968.94','35.67','36.77','100.30','NA','173.36','NA','65.38','0.91'
'Wednesday','July','13','2016','15:15:00','15.29','10.37','NA','14.41','12.25','33.43','20.39','73.50','24.70','13.72','46.38','968.94','35.67','36.77','100.30','NA','173.36','NA','65.38','0.91'
'Wednesday','July','13','2016','15:15:00','15.29','10.37','NA','14.41','12.25','33.43','20.39','73.50','24.70','13.72','46.38','968.96','33.73','38.44','100.30','NA','156.63','NA','105.02','3.79'
'Wednesday','July','13','2016','15:15:00','15.29','10.37','NA','14.41','12.25','33.43','20.39','73.50','24.70','13.72','46.38','968.96','33.73','38.44','100.30','NA','156.63','NA','105.02','3.79'
'Wednesday','July','13','2016','16:15:00','16.81','9.54','NA','14.51','10.94','67.30','33.35','50.60','24.35','7.13','42.58','969.01','30.79','47.37','100.30','NA','137.49','NA','36.76','0.79'
'Wednesday','July','13','2016','16:15:00','16.81','9.54','NA','14.51','10.94','67.30','33.35','50.60','24.35','7.13','42.58','969.01','30.79','47.37','100.30','NA','137.49','NA','36.76','0.79'
'Wednesday','July','13','2016','16:45:00','21.74','9.06','NA','14.47','10.92','26.73','25.33','41.60','21.93','2.52','42.84','969.86','28.25','41.81','100.30','NA','128.85','NA','201.88','3.77'
'Wednesday','July','13','2016','16:45:00','21.74','9.06','NA','14.47','10.92','26.73','25.33','41.60','21.93','2.52','42.84','969.86','28.25','41.81','100.30','NA','128.85','NA','201.88','3.77'
